no_wba,wba,diff
0.7219444476850697,0.7336022780811386,0.011657830396068936
0.7210188823604724,0.7391558969214816,0.018137014561009246
0.7226182017319879,0.7444559705202806,0.02183776878829269
0.7212964879925486,0.7406887369314203,0.019392248938871703
0.7192254436102662,0.7337449274185205,0.014519483808254297
0.7303444534968833,0.7385668953223404,0.008222441825457172
0.7213903103911432,0.7394131421723176,0.018022831781174364
0.7178953083881946,0.7420111897582896,0.024115881370095016
0.7177137853301424,0.7387896472152747,0.02107586188513233
0.719017213227316,0.7318014644390198,0.01278425121170379
0.7186340468551664,0.7433622484150127,0.02472820155984634
0.714104749980994,0.7340656815398698,0.019960931558875794
0.71364087847777,0.7406726196206389,0.02703174114286888
0.7176925334906817,0.7405399265976219,0.022847393106940173
0.7157236351017787,0.7394515700204447,0.023727934918665983
0.7177103763686543,0.7390660001821,0.02135562381344569
0.7176912824058751,0.740525904761637,0.022834622355761947
0.7209656115383426,0.7395337105421989,0.018568099003856253
0.7194971716793515,0.7432190087935753,0.02372183711422382
0.7185961805462325,0.7318752055528142,0.013279025006581624
0.718948962783243,0.7370314267028714,0.01808246391962831
0.7159832289407116,0.7406142754977618,0.024631046557050174
0.7135297995483532,0.7340181697962619,0.020488370247908727
0.7227319810543876,0.7397560420584688,0.01702406100408116
0.7177892424755675,0.7379100758786173,0.02012083340304982
0.7190063400127792,0.7385058281861496,0.01949948817337044
0.717406002277548,0.7308982042422818,0.013492201964733774
0.7187516674997785,0.7418968353126427,0.023145167812864242
0.7149665793397707,0.736373560133799,0.021406980794028252
0.7143922749926775,0.7396289012174115,0.025236626224733993
0.718199673087752,0.7313932751016716,0.013193602013919614
0.7278669876322542,0.7399947982844931,0.01212781065223889
0.721932375832,0.7338283039960579,0.011895928164057934
0.7200307119466786,0.740543736971194,0.020513025024515463
0.7188884960675964,0.7466910109737722,0.0278025149061758
0.7179523481867803,0.7396683334923958,0.02171598530561547
0.7125683238426189,0.7369793572418967,0.02441103339927775
0.7195680255681597,0.7373128282333812,0.017744802665221493
0.7230382837639908,0.73837052486391,0.015332241099919153
0.7151736947622708,0.7379281442536427,0.022754449491371953
0.7154193610515874,0.7361340408711655,0.020714679819578086
0.7191713738375116,0.7377135210476523,0.01854214721014069
0.7176322666763875,0.7365370639486626,0.01890479727227512
0.7145412498457417,0.7329182538728855,0.018377004027143706
0.7176077623696218,0.7393221357675017,0.02171437339787996
0.7170120725707365,0.7316030666901769,0.014590994119440426
0.712945811575881,0.7354774739950866,0.022531662419205567
0.7155730778775786,0.7365284142581098,0.020955336380531153
0.722251282325563,0.7399426298468529,0.01769134752128987
